ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
T04391,Budi,5/7/2024,406.25
T04392,Ilham,12/18/2024,439.54
T04393,Dina,2/19/2025,412.84
T04394,Fahmi,9/15/2024,354.98
T04395,Dina,8/31/2024,569.83
T04396,Fahmi,6/22/2024,20.91
T04397,Fahmi,1/4/2025,127.16
T04398,Budi,1/3/2025,278.55
T04399,Citra,2/27/2025,522.15
T04400,Dina,8/17/2024,22.5
T04401,Eka,12/6/2024,759.3
T04402,Hani,6/17/2024,279.61
T04403,Citra,10/18/2024,106.54
T04404,Citra,1/19/2025,669.03
T04405,Citra,6/4/2024,852.53
T04406,Tia,10/21/2024,949.43
T04407,Ilham,12/16/2024,296.77
T04408,Citra,2/13/2025,202.37
T04409,Fahmi,10/25/2024,617.48
T04410,Hani,3/30/2025,793.82
T04411,Citra,2/1/2025,994.9
T04412,Budi,3/27/2025,141.81
T04413,Eka,11/26/2024,161.27
T04414,Dina,8/23/2024,612.38
T04415,Eka,4/9/2025,687.11
T04416,Citra,8/28/2024,230.43
T04417,Gina,5/3/2025,55.88
T04418,Hani,11/25/2024,615.18
T04419,Eka,12/1/2024,516.14
T04420,Budi,11/26/2024,207.13
T04421,Citra,1/27/2025,57.34
T04422,Dina,5/9/2024,379.66
T04423,Hani,5/18/2024,252.47
T04424,Andi,1/13/2025,349.23
T04425,Eka,2/8/2025,485.51
T04426,Dina,11/9/2024,911.69
T04427,Hani,1/25/2025,216.7
T04428,Budi,1/22/2025,588.22
T04429,Tia,3/6/2025,914.87
T04430,Eka,6/2/2024,316.39
T04431,Eka,10/12/2024,40.32
T04432,Tia,10/3/2024,727.24
T04433,Hani,10/3/2024,23.91
T04434,Eka,5/17/2024,762.68
T04435,Tia,3/20/2025,61.54
T04436,Ilham,6/15/2024,817.17
T04437,Gina,3/2/2025,120.92
T04438,Hani,11/23/2024,526.52
T04439,Fahmi,5/16/2024,310.67
T04440,Citra,5/5/2025,442.03
T04441,Andi,3/25/2025,398.81
T04442,Andi,2/11/2025,586.41
T04443,Fahmi,8/18/2024,632.98
T04444,Andi,10/6/2024,130.98
T04445,Hani,8/14/2024,683.33
T04446,Eka,10/31/2024,879.3
T04447,Dina,9/24/2024,427.14
T04448,Eka,10/23/2024,67.1
T04449,Ilham,4/24/2025,352.25
T04450,Andi,2/18/2025,199.24
T04451,Ilham,1/8/2025,33.19
T04452,Ilham,5/7/2024,932.89
T04453,Gina,10/2/2024,616.44
T04454,Fahmi,3/15/2025,409.45
T04455,Citra,1/23/2025,719.95
T04456,Citra,10/25/2024,951.33
T04457,Eka,8/16/2024,613.19
T04458,Citra,7/7/2024,982.37
T04459,Fahmi,7/30/2024,582.77
T04460,Andi,4/17/2025,180.22
T04461,Citra,3/24/2025,436.36
T04462,Hani,2/8/2025,157.16
T04463,Eka,3/5/2025,130.46
T04464,Ilham,9/5/2024,466.2
T04465,Eka,8/18/2024,813.3
T04466,Andi,2/23/2025,845.8
T04467,Dina,5/8/2024,250.74
T04468,Dina,7/24/2024,80.14
T04469,Budi,11/12/2024,668.51
T04470,Budi,1/5/2025,658.07
T04471,Fahmi,10/29/2024,695.34
T04472,Budi,8/30/2024,661.62
T04473,Fahmi,12/29/2024,253.44
T04474,Ilham,12/8/2024,222.44
T04475,Andi,4/19/2025,484.25
T04476,Citra,4/25/2025,68.28
T04477,Ilham,10/27/2024,443.77
T04478,Dina,3/15/2025,382.89
T04479,Eka,9/25/2024,861.37
T04480,Andi,2/15/2025,398.26
T04481,Gina,1/29/2025,498.84
T04482,Eka,3/22/2025,670.5
T04483,Ilham,1/20/2025,317.17
T04484,Fahmi,11/15/2024,675.53
T04485,Gina,9/21/2024,473.34
T04486,Dina,7/18/2024,977.06
T04487,Budi,10/31/2024,977.54
T04488,Dina,1/20/2025,55.67
T04489,Tia,3/12/2025,455.38
T04490,Fahmi,1/19/2025,463.82
T04491,Fahmi,5/22/2024,403.18
T04492,Tia,11/4/2024,306.2
T04493,Tia,8/24/2024,151.3
T04494,Andi,2/13/2025,870.12
T04495,Dina,7/5/2024,108.96
T04496,Gina,9/1/2024,473.53
T04497,Dina,4/2/2025,737.12
T04498,Eka,3/19/2025,451.32
T04499,Gina,8/6/2024,147.94
T04500,Budi,9/29/2024,148.1
T04501,Fahmi,8/27/2024,16.88
T04502,Eka,3/13/2025,862.01
T04503,Andi,11/6/2024,856.73
T04504,Fahmi,1/28/2025,931.09
T04505,Citra,6/2/2024,433.97
T04506,Citra,5/25/2024,520.83
T04507,Eka,2/10/2025,659.71
T04508,Budi,5/15/2024,961.56
T04509,Budi,5/28/2024,217.99
T04510,Budi,1/13/2025,406.76
T04511,Gina,12/10/2024,50.37
T04512,Budi,3/21/2025,320.91
T04513,Dina,3/15/2025,971.02
T04514,Eka,11/16/2024,838.06
T04515,Tia,2/12/2025,142.15
T04516,Hani,7/24/2024,892.85
T04517,Budi,12/12/2024,106.96
T04518,Ilham,3/13/2025,708.95
T04519,Tia,10/26/2024,81.43
T04520,Ilham,4/18/2025,30.66
T04521,Tia,9/2/2024,833.48
T04522,Ilham,7/3/2024,945.42
T04523,Tia,8/26/2024,824.55
T04524,Andi,1/15/2025,602.35
T04525,Tia,5/30/2024,834.77
T04526,Fahmi,4/25/2025,75.33
T04527,Dina,3/27/2025,229.7
T04528,Tia,3/3/2025,748.62
T04529,Andi,5/5/2024,806.68
T04530,Gina,4/22/2025,30.35
T04531,Citra,11/26/2024,741.32
T04532,Gina,1/19/2025,329.43
T04533,Dina,1/16/2025,921.65
T04534,Budi,11/3/2024,861.25
T04535,Andi,11/21/2024,544.73
T04536,Dina,7/16/2024,775.53
T04537,Budi,5/25/2024,485.12
T04538,Andi,3/9/2025,330.94
T04539,Dina,11/16/2024,37.77
T04540,Dina,10/26/2024,858.22
T04541,Andi,5/25/2024,151.85
T04542,Hani,5/8/2024,736.14
T04543,Budi,10/19/2024,913.6
T04544,Fahmi,9/13/2024,532.24
T04545,Citra,1/27/2025,108.68
T04546,Andi,8/8/2024,951.05
T04547,Tia,9/10/2024,375.65
T04548,Gina,8/13/2024,86.23
T04549,Hani,7/26/2024,799.75
T04550,Citra,12/27/2024,584.09
T04551,Citra,12/25/2024,936.71
T04552,Tia,11/29/2024,459.48
T04553,Budi,9/25/2024,794.43
T04554,Gina,8/15/2024,290.57
T04555,Gina,7/27/2024,466.53
T04556,Tia,5/5/2025,692.16
T04557,Tia,4/29/2025,120.6
T04558,Citra,9/7/2024,963.79
T04559,Tia,12/13/2024,207.1
T04560,Tia,1/27/2025,484.99
T04561,Tia,7/5/2024,792.8
T04562,Citra,10/23/2024,446.37
T04563,Gina,3/18/2025,35.42
T04564,Eka,5/3/2025,347.44
T04565,Andi,3/15/2025,329.35
T04566,Fahmi,12/28/2024,729.14
T04567,Ilham,12/13/2024,750.42
T04568,Tia,11/24/2024,974.2
T04569,Citra,3/18/2025,151.78
T04570,Dina,8/18/2024,772.0
T04571,Fahmi,3/4/2025,380.92
T04572,Dina,4/20/2025,623.77
T04573,Andi,1/24/2025,342.62
T04574,Andi,10/16/2024,890.58
T04575,Gina,4/13/2025,481.96
T04576,Hani,1/6/2025,846.16
T04577,Budi,7/24/2024,311.77
T04578,Budi,4/8/2025,985.97
T04579,Budi,10/3/2024,180.58
T04580,Tia,3/14/2025,342.35
T04581,Ilham,11/13/2024,989.33
T04582,Eka,11/21/2024,273.02
T04583,Hani,9/29/2024,379.87
T04584,Hani,8/3/2024,367.89
T04585,Citra,2/7/2025,722.91
T04586,Fahmi,4/27/2025,666.1
T04587,Dina,11/8/2024,15.89
T04588,Eka,11/24/2024,369.92
T04589,Dina,3/24/2025,68.41
T04590,Gina,9/22/2024,884.22
T04591,Hani,4/3/2025,958.76
T04592,Ilham,5/25/2024,537.32
T04593,Budi,4/1/2025,331.25
T04594,Andi,10/8/2024,771.02
T04595,Andi,6/8/2024,531.55
T04596,Hani,12/2/2024,746.84
T04597,Dina,12/24/2024,802.63
T04598,Citra,7/30/2024,159.68
T04599,Ilham,3/27/2025,454.6
T04600,Dina,11/18/2024,498.97
T04601,Citra,6/2/2024,584.68
T04602,Hani,2/21/2025,558.49
T04603,Tia,1/1/2025,47.16
T04604,Dina,5/16/2024,282.17
T04605,Gina,1/18/2025,631.92
T04606,Budi,4/7/2025,771.88
T04607,Dina,8/9/2024,855.17
T04608,Budi,1/6/2025,594.69
T04609,Citra,1/1/2025,488.8
T04610,Fahmi,7/6/2024,750.46
T04611,Tia,1/8/2025,623.72
T04612,Dina,1/15/2025,780.79
T04613,Eka,11/30/2024,216.26
T04614,Gina,5/20/2024,335.39
T04615,Citra,3/5/2025,273.54
T04616,Budi,7/2/2024,900.85
T04617,Budi,6/27/2024,67.67
T04618,Tia,11/21/2024,833.25
T04619,Budi,11/24/2024,15.82
T04620,Andi,3/28/2025,215.97
T04621,Budi,2/19/2025,584.21
T04622,Dina,12/17/2024,896.36
T04623,Budi,1/12/2025,166.34
T04624,Citra,5/19/2024,593.56
T04625,Citra,5/1/2025,958.27
T04626,Gina,5/18/2024,641.33
T04627,Fahmi,2/25/2025,305.01
T04628,Hani,6/11/2024,361.28
T04629,Gina,5/15/2024,506.8
T04630,Andi,4/5/2025,218.79
T04631,Citra,5/20/2024,754.44
T04632,Dina,2/13/2025,965.7
T04633,Gina,2/7/2025,330.83
T04634,Andi,3/11/2025,657.0
T04635,Citra,11/27/2024,996.03
T04636,Citra,4/2/2025,406.03
T04637,Citra,6/29/2024,401.24
T04638,Tia,3/31/2025,766.7
T04639,Tia,10/9/2024,540.07
T04640,Tia,7/23/2024,935.36
T04641,Tia,8/26/2024,775.58
T04642,Citra,9/17/2024,476.08
T04643,Fahmi,1/7/2025,723.55
T04644,Budi,5/15/2024,916.84
T04645,Citra,11/10/2024,677.72
T04646,Eka,1/6/2025,317.56
T04647,Tia,12/11/2024,440.61
T04648,Gina,9/2/2024,992.78
T04649,Eka,9/24/2024,725.08
T04650,Dina,8/2/2024,543.31
T04651,Tia,6/22/2024,647.81
T04652,Budi,3/18/2025,535.77
T04653,Ilham,12/9/2024,105.95
T04654,Dina,10/10/2024,867.44
T04655,Budi,7/18/2024,161.58
T04656,Fahmi,7/25/2024,879.09
T04657,Citra,12/31/2024,725.05
T04658,Citra,2/10/2025,611.97
T04659,Fahmi,4/13/2025,85.36
T04660,Hani,12/5/2024,836.06
T04661,Ilham,8/12/2024,295.14
T04662,Dina,6/26/2024,439.97
T04663,Ilham,12/6/2024,435.04
T04664,Gina,8/4/2024,301.29
T04665,Tia,3/2/2025,939.07
T04666,Budi,8/14/2024,579.0
T04667,Andi,9/23/2024,415.46
T04668,Ilham,3/20/2025,840.93
T04669,Hani,1/6/2025,600.54
T04670,Dina,8/21/2024,343.46
T04671,Dina,4/14/2025,637.9
T04672,Budi,3/3/2025,935.32
T04673,Eka,1/22/2025,22.06
T04674,Hani,5/7/2024,475.04
T04675,Fahmi,6/20/2024,313.0
T04676,Eka,10/21/2024,947.5
T04677,Budi,9/12/2024,513.32
T04678,Gina,2/17/2025,742.02
T04679,Hani,5/19/2024,463.25
T04680,Budi,7/29/2024,334.46
T04681,Gina,11/15/2024,261.21
T04682,Hani,10/24/2024,638.13
T04683,Andi,8/25/2024,139.87
T04684,Ilham,2/18/2025,179.2
T04685,Andi,7/25/2024,73.43
T04686,Tia,1/30/2025,258.42
T04687,Andi,1/24/2025,154.04
T04688,Hani,1/30/2025,430.39
T04689,Tia,6/28/2024,504.6
T04690,Andi,6/24/2024,613.78
T04691,Andi,10/29/2024,991.63
T04692,Citra,12/10/2024,614.7
T04693,Gina,12/12/2024,780.81
T04694,Citra,1/27/2025,152.57
T04695,Andi,4/12/2025,75.39
T04696,Ilham,8/31/2024,978.63
T04697,Ilham,9/18/2024,640.98
T04698,Eka,10/18/2024,352.75
T04699,Fahmi,6/12/2024,406.33
T04700,Dina,11/26/2024,712.13
T04701,Hani,12/5/2024,712.2
T04702,Budi,6/25/2024,907.65
T04703,Hani,8/31/2024,420.29
T04704,Fahmi,11/25/2024,535.86
T04705,Budi,3/2/2025,582.35
T04706,Hani,9/21/2024,639.69
T04707,Andi,8/15/2024,323.4
T04708,Dina,7/9/2024,990.64
T04709,Fahmi,6/30/2024,879.07
T04710,Andi,10/13/2024,372.89
T04711,Gina,11/22/2024,978.77
T04712,Andi,8/4/2024,146.46
T04713,Dina,7/12/2024,642.18
T04714,Eka,5/29/2024,176.14
T04715,Ilham,10/8/2024,324.36
T04716,Andi,9/7/2024,364.55
T04717,Eka,7/28/2024,75.85
T04718,Eka,9/27/2024,797.89
T04719,Budi,5/5/2024,884.76
T04720,Tia,11/5/2024,206.3
T04721,Fahmi,6/17/2024,448.73
T04722,Dina,12/22/2024,79.2
T04723,Tia,5/11/2024,406.23
T04724,Dina,11/4/2024,925.24
T04725,Dina,11/11/2024,541.24
T04726,Tia,10/29/2024,295.7
T04727,Andi,11/24/2024,742.74
T04728,Andi,11/22/2024,780.02
T04729,Eka,11/8/2024,330.66
T04730,Dina,10/24/2024,231.75
T04731,Ilham,5/12/2024,988.53
T04732,Budi,2/10/2025,539.91
T04733,Hani,9/4/2024,505.57
T04734,Andi,3/3/2025,363.53
T04735,Gina,10/22/2024,408.29
T04736,Fahmi,3/14/2025,492.09
T04737,Eka,4/19/2025,517.76
T04738,Eka,10/22/2024,529.42
T04739,Gina,8/30/2024,867.63
T04740,Gina,4/17/2025,477.68
T04741,Eka,9/20/2024,744.7
T04742,Citra,4/24/2025,485.94
T04743,Budi,2/5/2025,654.11
T04744,Ilham,5/25/2024,967.13
T04745,Ilham,3/7/2025,263.85
T04746,Fahmi,10/9/2024,866.31
T04747,Tia,11/5/2024,80.93
T04748,Ilham,3/10/2025,203.49
T04749,Eka,5/5/2024,421.38
T04750,Tia,5/22/2024,553.52
T04751,Fahmi,3/23/2025,433.64
T04752,Ilham,8/26/2024,663.88
T04753,Budi,11/23/2024,270.49
T04754,Fahmi,6/17/2024,86.73
T04755,Eka,5/16/2024,61.38
T04756,Gina,5/25/2024,709.08
T04757,Andi,7/23/2024,952.26
T04758,Eka,7/21/2024,716.79
T04759,Dina,11/2/2024,158.32
T04760,Ilham,7/2/2024,170.3
T04761,Budi,11/8/2024,701.24
T04762,Dina,3/9/2025,446.72
T04763,Budi,12/13/2024,119.67
T04764,Fahmi,1/28/2025,656.96
T04765,Gina,2/21/2025,831.7
T04766,Hani,3/19/2025,260.67
T04767,Citra,1/28/2025,411.34
T04768,Andi,9/16/2024,730.22
T04769,Tia,10/21/2024,920.42
T04770,Tia,8/26/2024,357.54
T04771,Eka,9/23/2024,753.13
T04772,Fahmi,2/20/2025,607.93
T04773,Dina,7/29/2024,400.87
T04774,Andi,6/3/2024,560.64
T04775,Dina,4/9/2025,874.62
T04776,Budi,8/1/2024,38.21
T04777,Gina,3/9/2025,373.59
T04778,Eka,9/29/2024,537.62
T04779,Tia,10/7/2024,212.51
T04780,Gina,6/8/2024,663.23
T04781,Andi,11/26/2024,577.55
T04782,Hani,11/17/2024,193.86
T04783,Fahmi,8/20/2024,956.76
T04784,Andi,9/18/2024,580.26
T04785,Andi,1/30/2025,198.21
T04786,Tia,6/25/2024,21.33
T04787,Tia,7/12/2024,562.39
T04788,Gina,8/19/2024,529.28
T04789,Hani,5/28/2024,669.52
T04790,Andi,8/29/2024,146.22
T04791,Gina,10/28/2024,143.2
T04792,Tia,8/25/2024,423.0
T04793,Ilham,5/15/2024,15.58
T04794,Hani,5/30/2024,307.11
T04795,Gina,12/11/2024,554.55
T04796,Budi,6/18/2024,836.44
T04797,Gina,9/30/2024,108.77
T04798,Tia,11/14/2024,473.56
T04799,Citra,5/5/2024,900.45
T04800,Andi,1/21/2025,943.67
T04801,Dina,12/23/2024,758.07
T04802,Gina,7/9/2024,155.01
T04803,Fahmi,9/8/2024,998.89
T04804,Eka,5/13/2024,498.34
T04805,Fahmi,7/6/2024,719.95
T04806,Ilham,7/15/2024,23.08
T04807,Budi,8/31/2024,791.3
T04808,Tia,12/4/2024,758.29
T04809,Budi,5/4/2025,372.15
T04810,Tia,10/16/2024,167.3
T04811,Eka,4/16/2025,480.02
T04812,Gina,10/31/2024,964.43
T04813,Tia,12/14/2024,342.93
T04814,Fahmi,3/19/2025,708.26
T04815,Citra,11/22/2024,215.47
T04816,Dina,9/23/2024,628.67
T04817,Hani,9/13/2024,162.66
T04818,Hani,1/14/2025,797.3
T04819,Budi,5/6/2024,505.37
T04820,Budi,7/13/2024,577.48
T04821,Dina,6/11/2024,632.5
T04822,Tia,11/2/2024,941.59
T04823,Hani,3/5/2025,146.64
T04824,Budi,10/15/2024,135.96
T04825,Hani,11/6/2024,329.05
T04826,Fahmi,7/8/2024,917.13
T04827,Budi,2/20/2025,174.55
T04828,Ilham,12/23/2024,652.09
T04829,Gina,10/4/2024,375.16
T04830,Gina,4/30/2025,429.29
T04831,Hani,12/1/2024,201.47
T04832,Tia,10/24/2024,970.68
T04833,Gina,10/3/2024,866.46
T04834,Gina,1/8/2025,13.37
T04835,Fahmi,11/21/2024,398.99
T04836,Andi,7/14/2024,197.69
T04837,Budi,12/30/2024,904.76
T04838,Andi,11/10/2024,818.88
T04839,Dina,10/9/2024,300.29
T04840,Gina,11/18/2024,328.9
T04841,Hani,11/20/2024,577.64
T04842,Hani,8/4/2024,234.75
T04843,Citra,12/13/2024,238.56
T04844,Eka,5/21/2024,70.04
T04845,Gina,10/10/2024,733.26
T04846,Andi,1/19/2025,993.86
T04847,Gina,9/16/2024,612.92
T04848,Tia,5/23/2024,290.99
T04849,Ilham,3/27/2025,415.4
T04850,Gina,1/13/2025,802.87
T04851,Dina,2/27/2025,812.06
T04852,Budi,10/31/2024,40.81
T04853,Dina,7/24/2024,73.81
T04854,Tia,2/16/2025,738.01
T04855,Gina,9/18/2024,645.52
T04856,Andi,12/16/2024,498.13
T04857,Ilham,1/29/2025,457.25
T04858,Eka,7/19/2024,739.0
T04859,Eka,4/2/2025,56.26
T04860,Eka,10/24/2024,33.79
T04861,Andi,6/20/2024,154.87
T04862,Citra,5/9/2024,367.44
T04863,Gina,6/1/2024,190.29
T04864,Eka,10/27/2024,194.46
T04865,Ilham,8/10/2024,889.67
T04866,Citra,9/7/2024,312.13
T04867,Citra,11/6/2024,540.58
T04868,Dina,3/28/2025,128.59
T04869,Tia,2/20/2025,532.51
T04870,Citra,5/7/2024,582.15
T04871,Fahmi,12/29/2024,549.2
T04872,Ilham,10/13/2024,460.73
T04873,Dina,7/3/2024,576.08
T04874,Eka,11/4/2024,599.69
T04875,Budi,6/8/2024,144.31
T04876,Ilham,8/14/2024,728.69
T04877,Dina,6/2/2024,901.49
T04878,Ilham,10/25/2024,135.0
T04879,Andi,12/4/2024,435.65
T04880,Eka,10/28/2024,807.41
T04881,Gina,3/8/2025,887.87
T04882,Budi,6/3/2024,112.55
T04883,Andi,1/17/2025,925.0
T04884,Eka,2/25/2025,150.35
T04885,Dina,9/25/2024,627.23
T04886,Ilham,5/21/2024,366.78
T04887,Ilham,2/18/2025,437.63
T04888,Eka,7/1/2024,919.43
T04889,Budi,7/24/2024,461.8
T04890,Gina,7/10/2024,54.01
T04891,Eka,12/26/2024,950.79
T04892,Eka,9/3/2024,463.8
T04893,Tia,4/21/2025,740.83
T04894,Andi,8/30/2024,781.44
T04895,Dina,12/4/2024,265.56
T04896,Andi,10/26/2024,350.13
T04897,Citra,7/24/2024,163.17
T04898,Gina,2/11/2025,63.55
T04899,Andi,10/23/2024,134.06
T04900,Citra,1/28/2025,32.8
T04901,Hani,3/17/2025,498.83
T04902,Eka,4/26/2025,983.15
T04903,Ilham,4/23/2025,90.92
T04904,Gina,9/19/2024,39.65
T04905,Citra,2/8/2025,347.82
T04906,Ilham,7/11/2024,721.7
T04907,Budi,6/17/2024,139.89
T04908,Andi,4/5/2025,594.03
T04909,Dina,1/27/2025,717.59
T04910,Dina,5/5/2024,141.51
T04911,Andi,12/14/2024,555.43
T04912,Tia,1/11/2025,226.58
T04913,Eka,12/17/2024,695.5
T04914,Citra,5/5/2025,138.41
T04915,Eka,8/26/2024,442.38
T04916,Citra,6/17/2024,353.08
T04917,Fahmi,6/29/2024,753.5
T04918,Gina,12/24/2024,443.2
T04919,Citra,1/5/2025,515.99
T04920,Andi,3/10/2025,98.04
T04921,Dina,8/4/2024,422.79
T04922,Gina,5/23/2024,290.95
T04923,Hani,2/1/2025,935.79
T04924,Budi,12/15/2024,189.76
T04925,Andi,4/15/2025,157.67
T04926,Citra,4/22/2025,891.54
T04927,Gina,3/12/2025,156.67
T04928,Dina,3/3/2025,807.06
T04929,Hani,8/3/2024,344.72
T04930,Gina,3/13/2025,468.95
T04931,Tia,3/11/2025,83.03
T04932,Budi,7/20/2024,183.12
T04933,Gina,10/25/2024,621.47
T04934,Andi,9/15/2024,935.55
T04935,Hani,12/2/2024,605.85
T04936,Gina,10/7/2024,811.77
T04937,Ilham,5/16/2024,69.27
T04938,Citra,12/10/2024,607.69
T04939,Tia,11/24/2024,393.35
T04940,Gina,8/22/2024,395.47
T04941,Citra,3/23/2025,537.99
T04942,Andi,11/26/2024,34.19
T04943,Eka,7/2/2024,24.45
T04944,Citra,5/7/2024,226.96
T04945,Dina,8/14/2024,187.09
T04946,Gina,4/28/2025,872.1
T04947,Fahmi,8/17/2024,853.49
T04948,Hani,2/20/2025,627.27
T04949,Ilham,8/12/2024,779.87
T04950,Citra,9/27/2024,739.52
T04951,Andi,3/14/2025,354.39
T04952,Eka,10/16/2024,836.71
T04953,Dina,4/2/2025,347.51
T04954,Tia,8/15/2024,977.04
T04955,Gina,7/2/2024,734.11
T04956,Andi,1/27/2025,944.63
T04957,Ilham,8/20/2024,985.14
T04958,Andi,3/26/2025,278.29
T04959,Hani,12/3/2024,760.71
T04960,Citra,10/21/2024,622.87
T04961,Ilham,10/29/2024,836.71
T04962,Fahmi,11/22/2024,136.37
T04963,Budi,9/27/2024,472.21
T04964,Fahmi,9/27/2024,217.12
T04965,Budi,5/27/2024,562.86
T04966,Fahmi,7/8/2024,102.07
T04967,Fahmi,9/23/2024,472.69
T04968,Tia,5/11/2024,25.71
T04969,Tia,11/16/2024,745.87
T04970,Eka,8/24/2024,925.2
T04971,Andi,3/22/2025,587.37
T04972,Citra,2/15/2025,27.81
T04973,Ilham,11/13/2024,725.52
T04974,Tia,1/12/2025,156.83
T04975,Gina,11/14/2024,938.06
T04976,Tia,7/11/2024,33.34
T04977,Fahmi,9/17/2024,995.8
T04978,Fahmi,8/8/2024,943.08
T04979,Citra,11/18/2024,755.66
T04980,Tia,9/20/2024,868.66
T04981,Andi,9/10/2024,425.05
T04982,Tia,1/14/2025,649.15
T04983,Gina,10/26/2024,604.14
T04984,Hani,3/15/2025,484.53
T04985,Dina,8/9/2024,230.4
T04986,Gina,8/8/2024,582.35
T04987,Ilham,6/2/2024,563.69
T04988,Andi,9/29/2024,354.27
T04989,Hani,5/11/2024,736.77
T04990,Eka,6/7/2024,35.93
T04991,Citra,11/2/2024,220.25
T04992,Tia,11/25/2024,546.27
T04993,Eka,11/22/2024,156.19
T04994,Budi,2/8/2025,686.71
T04995,Budi,5/14/2024,718.29
T04996,Budi,8/11/2024,866.61
T04997,Tia,4/13/2025,748.56
T04998,Ilham,6/22/2024,726.7
T04999,Andi,5/5/2025,184.51
T05000,Fahmi,9/16/2024,253.14
T05001,Eka,5/23/2024,990.98
T05002,Gina,1/3/2025,493.29
T05003,Gina,6/8/2024,543.28
T05004,Citra,12/27/2024,768.68
T05005,Budi,8/27/2024,202.24
T05006,Ilham,10/26/2024,434.18
T05007,Budi,5/18/2024,523.15
T05008,Tia,4/4/2025,314.9
T05009,Eka,9/2/2024,590.45
T05010,Gina,11/17/2024,950.76
T05011,Fahmi,3/25/2025,71.23
T05012,Tia,4/17/2025,119.77
T05013,Budi,2/14/2025,917.71
T05014,Tia,9/27/2024,983.86
T05015,Gina,6/13/2024,711.52
T05016,Budi,11/1/2024,768.31
T05017,Gina,8/1/2024,760.14
T05018,Eka,11/12/2024,316.21
T05019,Ilham,8/16/2024,983.64
T05020,Budi,9/30/2024,308.56
T05021,Citra,7/15/2024,719.55
T05022,Ilham,1/11/2025,162.71
T05023,Gina,4/1/2025,595.9
T05024,Tia,2/12/2025,991.02
T05025,Andi,3/23/2025,986.93
T05026,Ilham,1/27/2025,464.6
T05027,Dina,6/7/2024,322.97
T05028,Hani,6/21/2024,499.57
T05029,Dina,10/7/2024,975.1
T05030,Gina,12/11/2024,776.93
T05031,Tia,4/25/2025,781.79
T05032,Tia,10/5/2024,383.01
T05033,Ilham,3/22/2025,680.16
T05034,Andi,6/10/2024,625.89
T05035,Dina,11/4/2024,738.92
T05036,Fahmi,6/25/2024,388.85
T05037,Dina,5/17/2024,174.15
T05038,Eka,4/8/2025,536.89
T05039,Ilham,3/30/2025,248.01
T05040,Tia,5/6/2024,664.08
T05041,Dina,5/11/2024,240.93
T05042,Eka,4/7/2025,550.02
T05043,Tia,7/10/2024,916.82
T05044,Andi,8/12/2024,26.14
T05045,Ilham,4/19/2025,163.53
T05046,Hani,1/3/2025,305.94
T05047,Citra,6/19/2024,216.33
T05048,Eka,9/19/2024,47.96
T05049,Dina,1/14/2025,632.27
T05050,Hani,7/14/2024,165.68
T05051,Hani,6/27/2024,15.11
T05052,Tia,12/7/2024,158.89
T05053,Hani,8/25/2024,911.39
T05054,Andi,6/25/2024,838.9
T05055,Tia,5/18/2024,510.06
T05056,Eka,10/20/2024,531.0
T05057,Fahmi,7/31/2024,707.68
T05058,Ilham,10/23/2024,235.61
T05059,Dina,10/12/2024,574.47
T05060,Dina,8/20/2024,532.59
T05061,Fahmi,8/30/2024,694.32
T05062,Dina,9/12/2024,498.32
T05063,Dina,12/16/2024,162.52
T05064,Ilham,9/20/2024,608.05
T05065,Tia,5/31/2024,226.11
T05066,Fahmi,10/5/2024,797.84
T05067,Dina,2/8/2025,288.43
T05068,Fahmi,3/24/2025,263.71
T05069,Fahmi,2/18/2025,286.99
T05070,Ilham,4/4/2025,65.95
T05071,Eka,6/15/2024,400.14
T05072,Gina,12/3/2024,639.17
T05073,Dina,1/29/2025,757.48
T05074,Dina,1/17/2025,588.02
T05075,Dina,4/18/2025,767.36
T05076,Budi,1/8/2025,844.48
T05077,Budi,3/18/2025,64.23
T05078,Budi,1/17/2025,496.72
T05079,Tia,2/27/2025,433.24
T05080,Dina,7/26/2024,903.34
T05081,Eka,1/8/2025,803.58
T05082,Andi,3/18/2025,243.8
T05083,Citra,1/11/2025,433.53
T05084,Dina,7/20/2024,649.95
T05085,Eka,5/22/2024,129.42
T05086,Hani,4/27/2025,31.64
T05087,Budi,6/30/2024,66.85
T05088,Ilham,7/14/2024,296.5
T05089,Andi,7/8/2024,158.48
T05090,Ilham,9/28/2024,129.62
T05091,Fahmi,7/31/2024,327.5
T05092,Gina,8/22/2024,844.85
T05093,Dina,7/3/2024,555.13
T05094,Citra,5/6/2024,983.02
T05095,Tia,7/23/2024,106.59
T05096,Budi,3/25/2025,387.39
T05097,Gina,10/8/2024,992.73
T05098,Eka,1/2/2025,56.46
T05099,Budi,4/17/2025,768.87
T05100,Ilham,1/4/2025,760.78
T05101,Fahmi,10/11/2024,990.16
T05102,Hani,5/14/2024,658.75
T05103,Citra,9/1/2024,206.81
T05104,Dina,6/28/2024,306.19
T05105,Gina,2/18/2025,386.3
T05106,Ilham,5/31/2024,380.11
T05107,Eka,1/10/2025,799.76
T05108,Gina,7/28/2024,56.59
T05109,Fahmi,8/11/2024,246.12
T05110,Budi,6/23/2024,162.27
T05111,Citra,8/2/2024,721.6
T05112,Ilham,6/3/2024,784.91
T05113,Eka,9/11/2024,713.46
T05114,Tia,9/19/2024,28.58
T05115,Citra,7/16/2024,325.56
